feature_name,mean_abs_shap,rank
9_swg,0.53072107,1
4_swa,0.515507,2
23_swg,0.50472677,3
weight_reinforcement,0.45264208,4
15_swg,0.40971503,5
22_swa,0.3984864,6
degree_reinforcement,0.39418685,7
14_swa,0.38991266,8
16_swa,0.37273425,9
4_swg,0.3550949,10
5_swg,0.35277578,11
3_swa,0.349103,12
degree_balance,0.33745548,13
0_swa,0.33579665,14
24_swg,0.32445812,15
10_swa,0.32162416,16
1_swa,0.30195042,17
22_swh,0.2969529,18
20_swa,0.29581925,19
23_swh,0.28556317,20
6_swa,0.2774143,21
13_swa,0.26123363,22
23_swa,0.23412895,23
5_swa,0.22912823,24
timescale_density_balance,0.20996355,25
0_swh,0.1966257,26
pairwise_timescale_density,0.19598095,27
24_swh,0.19203408,28
4_swh,0.18287982,29
17_swg,0.17808752,30
hcn,0.17438248,31
16_swg,0.16476455,32
3_swg,0.15745148,33
18_swh,0.1567982,34
24_swa,0.1542324,35
21_swa,0.14454901,36
19_swg,0.14293998,37
lifetime_two_edges,0.1345113,38
lifetime_one_edge,0.11744199,39
21_swg,0.10718054,40
7_swa,0.1052095,41
16_swh,0.10145793,42
5_swh,0.101009704,43
3_swh,0.09048875,44
20_swh,0.08256804,45
20_swg,0.07482757,46
19_swa,0.06520798,47
6_swg,0.06304717,48
weight_balance,0.050294343,49
