feature_name,mean_abs_shap,rank
21_swa,0.10095661614944876,1
weight_reinforcement,0.06578694024111796,2
21_swg,0.058448479651224614,3
degree_reinforcement,0.041377736299016754,4
7_swa,0.030767542442772775,5
21_swh,0.01653512718406799,6
17_swg,0.015402155945123149,7
degree_balance,0.012709911660225613,8
7_swg,0.010797880812180576,9
23_swg,0.01021096981687086,10
17_swh,0.009871519434439013,11
19_swg,0.009125498431917017,12
23_swh,0.007907984105158002,13
4_swh,0.007624282222474355,14
9_swg,0.007554759238525851,15
23_swa,0.005382850475676375,16
22_swg,0.005370823236856845,17
9_swa,0.0047975261979650635,18
lifetime_one_edge,0.0046073695222318455,19
timescale_density_balance,0.004467002179703904,20
18_swa,0.003695495909394822,21
22_swh,0.0036172531810588528,22
17_swa,0.0034954301077685843,23
5_swa,0.0032349915805912756,24
4_swg,0.0027822374783994758,25
22_swa,0.0022289114306965484,26
1_swh,0.0021647015601125104,27
7_swh,0.0014949644651376384,28
1_swg,0.00144970837845962,29
6_swa,0.0013278223566567204,30
24_swa,0.001313962023255401,31
10_swa,0.0012733769934236213,32
19_swh,0.001272098503113937,33
20_swa,0.0011472207367842948,34
0_swa,0.00084542046860557,35
9_swh,0.0008357432742220747,36
20_swg,0.000697573214048377,37
18_swh,0.0006281285300257477,38
1_swa,0.000614940151825454,39
3_swa,0.0006025012451117783,40
13_swa,0.0005708172420795385,41
10_swg,0.0005105047169555552,42
15_swg,0.000486181754803009,43
13_swg,0.000448998360272356,44
10_swh,0.0004420875899257447,45
5_swg,0.00041403123558130043,46
24_swg,0.00040701245159399495,47
18_swg,0.00032998110107173754,48
hcn,0.00032966165211051085,49
15_swh,0.00032876413028955063,50
0_swg,0.0003053965683077226,51
6_swg,0.0003001176928296361,52
24_swh,0.0002587383354648408,53
11_swg,0.00025587023446974186,54
19_swa,0.00021535487113242825,55
13_swh,0.00019478818329720846,56
16_swh,0.00016609653718667748,57
20_swh,0.00015456398459479784,58
4_swa,0.00011841272126681207,59
8_swa,0.00011226272137826648,60
12_swg,0.00010651641795308706,61
3_swh,9.222878962878139e-05,62
5_swh,7.264775452142117e-05,63
15_swa,6.851676935430553e-05,64
6_swh,5.551823152745877e-05,65
3_swg,5.1943220127480575e-05,66
0_swh,4.6610366216002696e-05,67
11_swh,3.93596511305314e-05,68
lifetime_two_edges,3.571810936440272e-05,69
2_swh,3.3728645419500444e-05,70
weight_balance,2.8524748036560716e-05,71
11_swa,2.8181531295327337e-05,72
16_swa,2.051918217473813e-05,73
16_swg,1.8562410769570105e-05,74
8_swg,1.4903628975132756e-05,75
12_swa,1.3184868040320432e-05,76
14_swa,6.560478903207372e-06,77
12_swh,5.8164268150434e-06,78
8_swh,0.0,79
2_swg,0.0,80
2_swa,0.0,81
14_swg,0.0,82
pairwise_timescale_density,0.0,83
14_swh,0.0,84
