feature_name,mean_abs_shap,rank
5_swa,0.83083427,1
24_swg,0.5755106,2
10_swa,0.5090687,3
weight_reinforcement,0.39217275,4
4_swg,0.37854376,5
degree_balance,0.36764425,6
20_swa,0.35838473,7
22_swh,0.33303002,8
0_swa,0.29421228,9
23_swg,0.2881318,10
19_swg,0.27687463,11
0_swh,0.26018602,12
3_swh,0.21570325,13
22_swa,0.20899075,14
degree_reinforcement,0.20513843,15
4_swa,0.20510283,16
23_swa,0.19644855,17
14_swa,0.18068779,18
17_swg,0.15751433,19
23_swh,0.147938,20
lifetime_one_edge,0.14539096,21
lifetime_two_edges,0.13157499,22
4_swh,0.1259529,23
6_swa,0.11768188,24
3_swg,0.1175329,25
hcn,0.11179669,26
timescale_density_balance,0.08610718,27
pairwise_timescale_density,0.07112943,28
weight_balance,0.06307435,29
