feature_name,mean_abs_shap,rank
13_swa,4.575765467979139,1
20_swa,3.7298018432548,2
5_swa,3.229443747121436,3
6_swa,2.844755234879568,4
9_swh,2.20574750291067,5
9_swa,2.0744581047209487,6
10_swa,1.9796124151325516,7
24_swa,1.8217215457653688,8
7_swa,1.7527127498539687,9
0_swa,1.4495118880269455,10
17_swa,1.2367030661538252,11
15_swh,1.2334927848397041,12
4_swa,0.8719996815652338,13
3_swg,0.8606374000536116,14
8_swh,0.8289731314920687,15
1_swg,0.7038104284969584,16
23_swa,0.695751573580451,17
12_swg,0.6906106253212234,18
11_swa,0.6480619116236477,19
2_swa,0.6438570644009367,20
16_swh,0.63917252471405,21
12_swa,0.6379990704409212,22
19_swa,0.6212391021790192,23
degree_reinforcement,0.6186298631580633,24
22_swg,0.6133936239611033,25
24_swg,0.5945565105947098,26
19_swg,0.49767540079857664,27
degree_balance,0.3600144357633181,28
18_swa,0.353137859356598,29
weight_reinforcement,0.33362243872685476,30
3_swa,0.3227687068645526,31
16_swa,0.29024917215829366,32
14_swh,0.24657190327529252,33
11_swh,0.22771586766956645,34
timescale_density_balance,0.22584904164424643,35
hcn,0.21194142589829748,36
22_swa,0.1781468038123411,37
pairwise_timescale_density,0.15171406071410318,38
lifetime_two_edges,0.08789873398091064,39
lifetime_one_edge,0.07106330830111743,40
23_swh,0.06486090819917446,41
weight_balance,0.057761944816743446,42
24_swh,0.04222459892685784,43
13_swh,0.0,44
4_swh,0.0,45
6_swh,0.0,46
18_swg,0.0,47
18_swh,0.0,48
0_swg,0.0,49
