feature_name,mean_abs_shap,rank
17_swg,0.9574748,1
5_swa,0.76491004,2
20_swa,0.70766175,3
4_swa,0.5670216,4
23_swg,0.51253635,5
4_swh,0.45912296,6
weight_reinforcement,0.45814803,7
10_swa,0.44746947,8
23_swa,0.38173455,9
degree_reinforcement,0.37198594,10
degree_balance,0.36917567,11
14_swa,0.34399194,12
4_swg,0.22235394,13
lifetime_one_edge,0.16745,14
timescale_density_balance,0.14437257,15
hcn,0.14136314,16
lifetime_two_edges,0.09895964,17
pairwise_timescale_density,0.08704274,18
weight_balance,0.055864356,19
