feature_name,mean_abs_shap,rank
18_swa,1.3444844,1
18_swg,0.8210722,2
12_swa,0.75843024,3
22_swa,0.74013317,4
lifetime_two_edges,0.60291874,5
12_swg,0.49065286,6
14_swa,0.2587765,7
19_swa,0.23337135,8
2_swa,0.22683035,9
23_swa,0.20009564,10
lifetime_one_edge,0.19990048,11
8_swa,0.19678546,12
9_swg,0.18033141,13
13_swh,0.16535878,14
9_swa,0.16148782,15
12_swh,0.15685074,16
degree_reinforcement,0.14779855,17
weight_reinforcement,0.14101085,18
11_swh,0.13997133,19
13_swa,0.099569276,20
timescale_density_balance,0.09846882,21
2_swg,0.082790874,22
11_swg,0.07799319,23
4_swa,0.069365256,24
15_swh,0.069107465,25
1_swa,0.06423899,26
10_swa,0.055408813,27
16_swa,0.054480307,28
degree_balance,0.05153041,29
19_swg,0.049677454,30
4_swg,0.026280556,31
8_swh,0.025609754,32
7_swg,0.02536131,33
23_swg,0.023756113,34
13_swg,0.010239437,35
hcn,0.007940358,36
1_swg,0.0062169125,37
weight_balance,0.00125577,38
6_swa,0.0,39
15_swg,0.0,40
2_swh,0.0,41
16_swh,0.0,42
9_swh,0.0,43
15_swa,0.0,44
0_swh,0.0,45
7_swa,0.0,46
21_swg,0.0,47
pairwise_timescale_density,0.0,48
4_swh,0.0,49
