feature_name,mean_abs_shap,rank
18_swa,0.9174754,1
22_swa,0.7717362,2
lifetime_two_edges,0.48186928,3
14_swa,0.38340977,4
15_swh,0.34572086,5
15_swg,0.33357316,6
8_swa,0.3088644,7
19_swa,0.2938427,8
12_swa,0.27904043,9
weight_balance,0.26645043,10
9_swg,0.25798073,11
12_swg,0.14114328,12
10_swa,0.13155358,13
degree_balance,0.09682771,14
timescale_density_balance,0.094157085,15
degree_reinforcement,0.083429545,16
weight_reinforcement,0.06916885,17
18_swg,0.06414188,18
lifetime_one_edge,0.04810664,19
13_swh,0.045374036,20
11_swh,0.044877365,21
15_swa,0.038831953,22
7_swa,0.022005064,23
0_swh,0.0061978553,24
1_swa,0.0,25
21_swg,0.0,26
7_swg,0.0,27
pairwise_timescale_density,0.0,28
hcn,0.0,29
