feature_name,mean_abs_shap,rank
4_swa,0.7137176843089649,1
2_swa,0.6620049144454949,2
4_swh,0.5669311547626744,3
24_swa,0.5447364730721667,4
12_swg,0.500071331359008,5
6_swa,0.34845512021307146,6
7_swg,0.3308977218120419,7
14_swa,0.32471394891090255,8
15_swa,0.2952320528159761,9
20_swa,0.2761108354180851,10
15_swg,0.27459371943512967,11
24_swg,0.26759120566435557,12
2_swg,0.26225752887423415,13
10_swa,0.2496526228265714,14
14_swg,0.2348331045876758,15
7_swa,0.21243563739343582,16
2_swh,0.211621427846693,17
9_swg,0.20704237762262187,18
5_swa,0.18708841010720723,19
10_swh,0.1847006398587379,20
16_swh,0.17234929303605645,21
14_swh,0.16996213110607572,22
3_swh,0.1574074164108459,23
0_swh,0.14946044577312276,24
22_swg,0.14893541005168198,25
15_swh,0.14638696871698376,26
1_swa,0.1459133164776289,27
23_swa,0.1446718377261734,28
3_swg,0.13638532282135032,29
22_swh,0.12192701484668413,30
21_swh,0.11830517292112767,31
12_swa,0.11536734014254903,32
0_swa,0.11422466645153435,33
20_swh,0.10544371356470811,34
9_swh,0.10203824130728334,35
21_swg,0.10042063748431,36
1_swg,0.08707034726278697,37
23_swh,0.08274947450475839,38
6_swg,0.0742366072444526,39
11_swa,0.07287338795220268,40
23_swg,0.06878061743622128,41
1_swh,0.06777952887450296,42
16_swa,0.0642345252860019,43
7_swh,0.06326858449940007,44
5_swh,0.059991548791856295,45
20_swg,0.05783253540227639,46
5_swg,0.05289832408514179,47
21_swa,0.04982804132908082,48
18_swh,0.04934634143285953,49
18_swa,0.0480559197739869,50
17_swa,0.047419108617618694,51
10_swg,0.04665517836938256,52
11_swg,0.04219801464536018,53
16_swg,0.039971271688989105,54
3_swa,0.034640946413689186,55
8_swa,0.03238351281185516,56
9_swa,0.028830724548238845,57
13_swa,0.028326257470978385,58
0_swg,0.026362124667881147,59
18_swg,0.025316156342843486,60
24_swh,0.02341592676665185,61
11_swh,0.019208151836344018,62
12_swh,0.01792924350913999,63
13_swg,0.01758613052863114,64
8_swh,0.016910387529708484,65
4_swg,0.012229730641299962,66
6_swh,0.007549650137048015,67
8_swg,0.005393989738214247,68
22_swa,0.00423028858568862,69
19_swg,0.004147766942222083,70
19_swa,0.004138963723517189,71
19_swh,0.004127544696314991,72
13_swh,0.002748584646216471,73
17_swh,0.0016820132775818269,74
17_swg,0.0008343365117779008,75
