feature_name,mean_abs_shap,rank
weight_reinforcement,1.2045043,1
degree_reinforcement,0.7077944,2
pairwise_timescale_density,0.59462416,3
lifetime_two_edges,0.59372824,4
12_swa,0.5193247,5
lifetime_one_edge,0.38411066,6
timescale_density_balance,0.33871534,7
4_swa,0.3245131,8
degree_balance,0.26899168,9
0_swa,0.26895973,10
18_swh,0.25972888,11
14_swa,0.25322744,12
22_swh,0.22024514,13
19_swg,0.21548587,14
5_swh,0.2129369,15
16_swa,0.20247382,16
9_swh,0.19477525,17
20_swh,0.18523215,18
17_swh,0.18473722,19
21_swa,0.17918618,20
18_swg,0.17359683,21
7_swh,0.17251147,22
20_swa,0.1719408,23
10_swa,0.17145716,24
15_swa,0.17035124,25
19_swa,0.16335174,26
16_swg,0.16198686,27
21_swh,0.15937977,28
7_swg,0.14621383,29
3_swh,0.14437884,30
3_swa,0.14059041,31
9_swg,0.1336114,32
0_swg,0.13338368,33
weight_balance,0.13253473,34
12_swh,0.12915762,35
2_swa,0.128075,36
9_swa,0.1261562,37
4_swg,0.12073429,38
23_swh,0.12009175,39
hcn,0.11938148,40
5_swa,0.1169173,41
24_swg,0.11227773,42
4_swh,0.11086239,43
17_swg,0.10882759,44
5_swg,0.10633086,45
23_swa,0.10523184,46
2_swg,0.09374858,47
24_swa,0.09289674,48
24_swh,0.085757755,49
