feature_name,mean_abs_shap,rank
weight_reinforcement,0.80822587,1
degree_reinforcement,0.4708593,2
lifetime_two_edges,0.41060558,3
pairwise_timescale_density,0.40470785,4
4_swa,0.3489458,5
12_swa,0.34339294,6
timescale_density_balance,0.26830834,7
lifetime_one_edge,0.25248203,8
0_swa,0.24205124,9
17_swh,0.22459072,10
22_swh,0.19979644,11
18_swh,0.19429587,12
14_swa,0.18467337,13
5_swh,0.18238772,14
degree_balance,0.17485578,15
21_swa,0.16735263,16
19_swg,0.1515558,17
18_swg,0.14270847,18
9_swh,0.14056872,19
23_swa,0.12870947,20
4_swg,0.12814797,21
7_swh,0.1152245,22
2_swa,0.111548245,23
16_swg,0.11097132,24
19_swa,0.11029982,25
16_swa,0.10975435,26
hcn,0.10250282,27
2_swg,0.10082824,28
weight_balance,0.07867486,29
