feature_name,mean_abs_shap,rank
degree_reinforcement,0.7344259,1
weight_reinforcement,0.5500297,2
5_swg,0.5057539,3
degree_balance,0.48563945,4
23_swa,0.4418027,5
13_swa,0.440786,6
20_swa,0.43173757,7
5_swa,0.40562135,8
14_swa,0.37710202,9
15_swh,0.3616887,10
4_swa,0.35567597,11
10_swa,0.3406534,12
3_swa,0.33364415,13
23_swh,0.32555512,14
0_swa,0.29721156,15
24_swg,0.29663602,16
0_swh,0.2915771,17
24_swa,0.27940407,18
6_swa,0.27802607,19
24_swh,0.26764855,20
12_swh,0.24613898,21
8_swa,0.24306425,22
19_swg,0.22297518,23
6_swg,0.22209619,24
13_swg,0.21992756,25
9_swg,0.21398258,26
3_swg,0.20865735,27
23_swg,0.20677203,28
1_swa,0.20649691,29
21_swa,0.19948378,30
19_swh,0.18579832,31
7_swg,0.1793333,32
22_swa,0.17570245,33
16_swa,0.17033328,34
9_swh,0.16719113,35
17_swa,0.16582114,36
9_swa,0.16546701,37
11_swg,0.1641646,38
14_swg,0.16035087,39
15_swg,0.15851806,40
17_swh,0.15807557,41
21_swh,0.15561867,42
10_swg,0.14816451,43
15_swa,0.14090383,44
lifetime_one_edge,0.13775524,45
22_swg,0.13667394,46
22_swh,0.12989946,47
timescale_density_balance,0.1298589,48
18_swh,0.12909716,49
18_swa,0.118208416,50
10_swh,0.11642866,51
3_swh,0.11479744,52
20_swg,0.113115385,53
19_swa,0.10886118,54
2_swg,0.108456045,55
16_swh,0.100130215,56
21_swg,0.09751772,57
1_swg,0.09704277,58
13_swh,0.09590586,59
20_swh,0.09224137,60
16_swg,0.09094229,61
4_swh,0.08953953,62
12_swg,0.088596046,63
2_swh,0.08662309,64
7_swh,0.0855332,65
11_swh,0.08324936,66
lifetime_two_edges,0.08298958,67
4_swg,0.07942406,68
6_swh,0.079064876,69
7_swa,0.07879824,70
hcn,0.07651847,71
5_swh,0.074282154,72
weight_balance,0.06504627,73
12_swa,0.06362584,74
2_swa,0.063545436,75
1_swh,0.061009705,76
17_swg,0.05890755,77
8_swg,0.05693534,78
8_swh,0.05568756,79
14_swh,0.051195037,80
0_swg,0.04862732,81
11_swa,0.04401499,82
18_swg,0.04219493,83
pairwise_timescale_density,0.0,84
