feature_name,mean_abs_shap,rank
weight_reinforcement,0.1186127963327446,1
hcn,0.08849729173103758,2
degree_reinforcement,0.06040269483218212,3
timescale_density_balance,0.05359997818674317,4
pairwise_timescale_density,0.040551695430282995,5
lifetime_two_edges,0.023429773526682414,6
degree_balance,0.021038278199352792,7
lifetime_one_edge,0.020429559315366805,8
weight_balance,0.019306061512493682,9
