feature_name,mean_abs_shap,rank
3_swa,1.0099331,1
4_swa,0.7711523,2
weight_reinforcement,0.72778416,3
8_swh,0.6113641,4
0_swa,0.5835823,5
5_swa,0.5324628,6
24_swa,0.53153694,7
14_swh,0.5029686,8
22_swh,0.5016624,9
9_swh,0.48645204,10
17_swh,0.48494604,11
23_swa,0.4817882,12
12_swa,0.4606513,13
20_swa,0.4477191,14
degree_reinforcement,0.44099095,15
hcn,0.43038505,16
19_swa,0.4234353,17
7_swh,0.40028092,18
lifetime_two_edges,0.39273217,19
20_swh,0.38889226,20
10_swa,0.37722465,21
19_swg,0.3600478,22
lifetime_one_edge,0.3141954,23
pairwise_timescale_density,0.30456746,24
weight_balance,0.2876341,25
0_swg,0.28523457,26
timescale_density_balance,0.28254962,27
15_swa,0.27670375,28
degree_balance,0.27229226,29
