feature_name,mean_abs_shap,rank
0_swg,8.643431257008208,1
5_swg,7.236076329356242,2
1_swg,5.463687111352128,3
0_swa,4.756879644737555,4
21_swg,4.13973990556072,5
5_swa,3.6410844903014796,6
5_swh,3.3759857353645284,7
0_swh,3.288633105953844,8
13_swg,2.855349757974836,9
4_swg,2.429333781288939,10
13_swh,2.3646636968822667,11
21_swh,2.3237608124616216,12
1_swa,2.3233866657228184,13
1_swh,2.207154523851528,14
8_swh,2.0461246289818944,15
3_swa,1.921711751708743,16
13_swa,1.8666049573225125,17
8_swg,1.8144442831283698,18
15_swg,1.4359720150545991,19
4_swa,1.31587026420301,20
11_swg,1.2863843619814024,21
20_swg,1.2626563598105616,22
21_swa,1.2297095614274993,23
22_swg,0.9763807729406728,24
8_swa,0.9551236128764795,25
4_swh,0.8926114928724969,26
3_swg,0.8906866243504539,27
7_swa,0.8028836111286003,28
20_swh,0.7303013379671398,29
15_swh,0.7269710710287636,30
17_swa,0.7150627473874399,31
9_swa,0.6281055554124272,32
9_swh,0.5147441368400258,33
11_swh,0.5091144208463078,34
10_swa,0.5071639072021542,35
22_swh,0.4896887119321482,36
22_swa,0.48378170941213827,37
6_swa,0.3436182963409985,38
2_swa,0.31747439793030324,39
weight_reinforcement,0.21962576517416152,40
hcn,0.1911567059414319,41
lifetime_two_edges,0.18498222594733232,42
lifetime_one_edge,0.12874033469403995,43
degree_reinforcement,0.08659172220566472,44
weight_balance,0.03918051020001375,45
14_swa,0.030347041685496675,46
timescale_density_balance,0.023279485647062073,47
degree_balance,0.022871281833608665,48
pairwise_timescale_density,0.01443570926295445,49
