feature_name,mean_abs_shap,rank
3_swa,1.1252307,1
17_swh,0.9384418,2
weight_reinforcement,0.8341745,3
23_swa,0.82394356,4
14_swh,0.80924624,5
4_swa,0.72398645,6
5_swa,0.7209965,7
0_swa,0.681594,8
22_swh,0.6746169,9
8_swh,0.6036759,10
degree_reinforcement,0.56442636,11
lifetime_two_edges,0.49779883,12
hcn,0.46783793,13
pairwise_timescale_density,0.4317952,14
24_swa,0.41969526,15
lifetime_one_edge,0.41039932,16
degree_balance,0.36552992,17
timescale_density_balance,0.36007622,18
weight_balance,0.32391307,19
