feature_name,mean_abs_shap,rank
22_swa,0.7943365,1
16_swa,0.77821076,2
12_swa,0.64984936,3
lifetime_one_edge,0.62724143,4
22_swg,0.41993365,5
19_swa,0.41344061,6
10_swg,0.40802884,7
pairwise_timescale_density,0.368582,8
18_swg,0.27482274,9
19_swg,0.272837,10
14_swa,0.20050624,11
17_swh,0.18742739,12
lifetime_two_edges,0.18350561,13
timescale_density_balance,0.17845637,14
11_swh,0.16241373,15
4_swa,0.15399362,16
4_swh,0.14805225,17
4_swg,0.123015136,18
weight_reinforcement,0.11338994,19
0_swa,0.08928351,20
degree_reinforcement,0.0866249,21
16_swh,0.08086494,22
0_swh,0.068944424,23
21_swg,0.06003509,24
hcn,0.050304104,25
6_swh,0.039358474,26
12_swg,0.021086013,27
weight_balance,0.0,28
degree_balance,0.0,29
