feature_name,mean_abs_shap,rank
22_swa,0.94536024,1
12_swa,0.9320622,2
16_swa,0.7517993,3
10_swg,0.5164893,4
lifetime_one_edge,0.5013632,5
lifetime_two_edges,0.479714,6
weight_reinforcement,0.46928608,7
19_swg,0.4152471,8
21_swg,0.38630304,9
4_swh,0.37939477,10
18_swg,0.32183063,11
pairwise_timescale_density,0.31799033,12
19_swa,0.3089179,13
0_swh,0.20640254,14
timescale_density_balance,0.19613364,15
degree_balance,0.15540431,16
degree_reinforcement,0.14768776,17
hcn,0.14595264,18
weight_balance,0.019349854,19
