feature_name,mean_abs_shap,rank
weight_reinforcement,1.9938944757790606,1
weight_balance,1.847639509432784,2
17_swa,1.7070856642348609,3
0_swa,1.6323257193554972,4
10_swa,1.3949195659321392,5
timescale_density_balance,1.1002846521721255,6
pairwise_timescale_density,1.0546595894438984,7
lifetime_two_edges,0.8354420621958758,8
degree_balance,0.7880769965429909,9
16_swg,0.7667156467781706,10
lifetime_one_edge,0.7417090763518254,11
hcn,0.3969323855050653,12
16_swh,0.3203694776515169,13
degree_reinforcement,0.11835792359036738,14
