feature_name,mean_abs_shap,rank
18_swa,1.6022843,1
lifetime_two_edges,0.987593,2
12_swa,0.94249564,3
degree_reinforcement,0.5240095,4
18_swg,0.45243624,5
22_swa,0.43692642,6
19_swa,0.38000378,7
8_swa,0.28454524,8
14_swa,0.262994,9
degree_balance,0.22410755,10
9_swg,0.19769563,11
pairwise_timescale_density,0.14844447,12
weight_balance,0.12793955,13
15_swa,0.096939296,14
15_swg,0.09100834,15
4_swg,0.08213344,16
lifetime_one_edge,0.072808444,17
7_swa,0.04380992,18
1_swh,0.012442108,19
1_swg,0.0,20
11_swg,0.0,21
hcn,0.0,22
9_swh,0.0,23
12_swg,0.0,24
9_swa,0.0,25
21_swa,0.0,26
timescale_density_balance,0.0,27
weight_reinforcement,0.0,28
4_swa,0.0,29
