feature_name,mean_abs_shap,rank
12_swa,1.3325131980326836,1
14_swa,0.7059446510433285,2
23_swa,0.4159530971478284,3
24_swa,0.02457845693533556,4
hcn,0.0,5
24_swg,0.0,6
15_swg,0.0,7
13_swg,0.0,8
15_swh,0.0,9
16_swa,0.0,10
16_swg,0.0,11
22_swh,0.0,12
17_swa,0.0,13
22_swg,0.0,14
17_swh,0.0,15
17_swg,0.0,16
18_swg,0.0,17
23_swh,0.0,18
13_swa,0.0,19
19_swg,0.0,20
20_swa,0.0,21
20_swg,0.0,22
20_swh,0.0,23
21_swg,0.0,24
15_swa,0.0,25
14_swg,0.0,26
16_swh,0.0,27
9_swg,0.0,28
weight_reinforcement,0.0,29
pairwise_timescale_density,0.0,30
timescale_density_balance,0.0,31
degree_balance,0.0,32
weight_balance,0.0,33
lifetime_one_edge,0.0,34
lifetime_two_edges,0.0,35
21_swa,0.0,36
18_swa,0.0,37
19_swa,0.0,38
degree_reinforcement,0.0,39
14_swh,0.0,40
18_swh,0.0,41
5_swa,0.0,42
11_swh,0.0,43
12_swh,0.0,44
7_swa,0.0,45
23_swg,0.0,46
19_swh,0.0,47
13_swh,0.0,48
21_swh,0.0,49
