feature_name,mean_abs_shap,rank
weight_reinforcement,0.2974826,1
2_swa,0.0792011,2
18_swg,0.07393958,3
18_swh,0.072793305,4
degree_balance,0.06807735,5
23_swa,0.052767556,6
3_swh,0.04376359,7
8_swh,0.03533778,8
timescale_density_balance,0.032620292,9
4_swh,0.026657317,10
16_swa,0.022805512,11
1_swg,0.022680407,12
8_swg,0.022612782,13
6_swg,0.022140712,14
17_swa,0.020039544,15
weight_balance,0.016353572,16
19_swh,0.012216174,17
15_swa,0.011566106,18
24_swa,0.009918866,19
22_swh,0.009834002,20
17_swh,0.00915094,21
11_swa,0.007899024,22
17_swg,0.0071083503,23
9_swa,0.0070074494,24
22_swa,0.0069859866,25
18_swa,0.0062718526,26
degree_reinforcement,0.004837022,27
9_swh,0.0042125164,28
20_swh,0.004135747,29
14_swg,0.00410799,30
lifetime_one_edge,0.0032225149,31
19_swa,0.0031534685,32
14_swh,0.0028563987,33
21_swg,0.002580082,34
19_swg,0.0017601056,35
14_swa,0.0015501415,36
lifetime_two_edges,0.0014802834,37
22_swg,0.000812607,38
21_swh,0.00033422932,39
hcn,0.00031988363,40
23_swh,0.0,41
23_swg,0.0,42
pairwise_timescale_density,0.0,43
15_swh,0.0,44
24_swg,0.0,45
16_swh,0.0,46
16_swg,0.0,47
21_swa,0.0,48
15_swg,0.0,49
