feature_name,mean_abs_shap,rank
degree_balance,0.3719391177470637,1
2_swa,0.32986713706348286,2
4_swh,0.29493111289290647,3
10_swa,0.26260885160861486,4
weight_reinforcement,0.2279640957453664,5
21_swa,0.20356019635310976,6
weight_balance,0.198882593160941,7
degree_reinforcement,0.16760485515958745,8
hcn,0.13159426111469585,9
9_swa,0.11903392747503551,10
lifetime_two_edges,0.07369315719413298,11
timescale_density_balance,0.04475411644650804,12
pairwise_timescale_density,0.017078720220907066,13
lifetime_one_edge,0.005218882459596253,14
