feature_name,mean_abs_shap,rank
weight_reinforcement,0.2859814,1
degree_balance,0.11191089,2
2_swa,0.09633478,3
4_swh,0.09587131,4
1_swg,0.09066106,5
18_swh,0.088946655,6
pairwise_timescale_density,0.08245753,7
18_swg,0.08014169,8
8_swh,0.067347795,9
23_swa,0.06580976,10
hcn,0.061345484,11
10_swa,0.055189148,12
timescale_density_balance,0.045466322,13
7_swa,0.04518584,14
degree_reinforcement,0.042421732,15
19_swh,0.03771888,16
lifetime_two_edges,0.021202562,17
weight_balance,0.018524218,18
lifetime_one_edge,0.013628178,19
