feature_name,mean_abs_shap,rank
23_swa,0.5712619,1
23_swg,0.553737,2
5_swa,0.4097125,3
3_swa,0.4032765,4
7_swa,0.3750198,5
24_swa,0.36986956,6
22_swa,0.3665644,7
4_swa,0.3610326,8
12_swa,0.35415995,9
9_swh,0.34488195,10
19_swg,0.33406833,11
24_swh,0.33292592,12
12_swg,0.31223464,13
10_swa,0.29587203,14
24_swg,0.27963236,15
13_swg,0.2690834,16
1_swa,0.25682956,17
13_swa,0.24707344,18
11_swa,0.2420473,19
23_swh,0.23621792,20
14_swa,0.22615954,21
8_swh,0.20583242,22
18_swh,0.20388938,23
12_swh,0.20289356,24
15_swg,0.20029175,25
21_swa,0.19132857,26
17_swa,0.19120245,27
22_swg,0.17853841,28
16_swg,0.1753556,29
0_swa,0.17263451,30
20_swg,0.16815087,31
15_swa,0.16655338,32
0_swh,0.16614243,33
16_swa,0.15208608,34
19_swa,0.15125005,35
7_swh,0.15070048,36
22_swh,0.15053946,37
18_swg,0.14884095,38
6_swa,0.14627205,39
6_swh,0.14300282,40
4_swh,0.14271167,41
20_swa,0.14170264,42
10_swg,0.13705811,43
6_swg,0.1302931,44
16_swh,0.12237274,45
3_swh,0.1150578,46
4_swg,0.115040585,47
3_swg,0.1044413,48
2_swa,0.103232786,49
19_swh,0.10262689,50
17_swg,0.10016467,51
10_swh,0.09992208,52
2_swh,0.099804394,53
18_swa,0.0994007,54
15_swh,0.096584134,55
14_swh,0.09624687,56
2_swg,0.0923988,57
20_swh,0.08973699,58
13_swh,0.08747615,59
11_swh,0.087023705,60
17_swh,0.08695352,61
7_swg,0.08431529,62
5_swh,0.07470423,63
9_swg,0.07431952,64
11_swg,0.07214161,65
8_swg,0.06598283,66
8_swa,0.06551028,67
21_swh,0.06481391,68
14_swg,0.061297063,69
5_swg,0.055733226,70
1_swh,0.04802485,71
9_swa,0.043215226,72
0_swg,0.03726955,73
1_swg,0.034810837,74
21_swg,0.027160564,75
