feature_name,mean_abs_shap,rank
weight_reinforcement,0.85169715,1
22_swa,0.41322058,2
18_swa,0.4118027,3
degree_reinforcement,0.4048322,4
22_swh,0.38222867,5
3_swa,0.3459559,6
lifetime_two_edges,0.321986,7
10_swa,0.30173576,8
14_swa,0.2998416,9
timescale_density_balance,0.29632673,10
9_swg,0.26732096,11
20_swa,0.24308643,12
13_swg,0.21563055,13
13_swa,0.18273394,14
weight_balance,0.1740259,15
degree_balance,0.1676783,16
lifetime_one_edge,0.12443949,17
hcn,0.044589203,18
pairwise_timescale_density,0.0,19
