feature_name,mean_abs_shap,rank
0_swg,9.007104811852267,1
5_swg,7.682727823231853,2
0_swa,4.947917483552481,3
1_swg,4.571905666057828,4
21_swg,4.199115177021338,5
0_swh,3.701384422703423,6
5_swh,3.6961122465292755,7
5_swa,3.6893780198227026,8
13_swg,3.369985423397933,9
4_swg,2.5319928676308034,10
13_swa,2.419962236301605,11
21_swh,2.3992863621987093,12
13_swh,2.231845689257848,13
8_swh,2.137774200014515,14
8_swg,2.1241155533639766,15
1_swh,2.0398732590323085,16
3_swa,1.9465033755103924,17
20_swg,1.4333180629493272,18
15_swg,1.411195245657813,19
4_swa,1.4106851226584396,20
11_swg,1.2369280031658507,21
1_swa,1.1776828770398262,22
8_swa,1.1251523721537378,23
21_swa,1.1058060724742025,24
3_swg,1.0740474621704716,25
22_swg,1.0511596728011254,26
4_swh,1.0448414119954,27
20_swh,0.908585953088376,28
17_swa,0.880777831914369,29
7_swa,0.7749437322192936,30
15_swh,0.7153409887669259,31
14_swg,0.6403145036616744,32
14_swa,0.594015757139832,33
22_swa,0.5495161868508555,34
10_swa,0.5083504163425758,35
11_swh,0.4851840315931508,36
22_swh,0.4652437191504426,37
2_swa,0.39217248166829805,38
6_swa,0.2912753635837232,39
weight_reinforcement,0.255624456707464,40
lifetime_two_edges,0.15305575140468006,41
lifetime_one_edge,0.11931513400119367,42
degree_reinforcement,0.09017188236830599,43
9_swh,0.016881085110192526,44
weight_balance,0.016219630214596447,45
degree_balance,0.009797638167937073,46
timescale_density_balance,0.002171771296652216,47
pairwise_timescale_density,0.0,48
hcn,0.0,49
