feature_name,mean_abs_shap,rank
weight_reinforcement,0.09166962457007798,1
3_swa,0.022533637675777665,2
22_swh,0.017922678217493982,3
18_swa,0.014567768891633229,4
22_swg,0.012577948567880125,5
22_swa,0.00922411744687117,6
14_swa,0.009068286520141852,7
5_swa,0.0075984099028433005,8
degree_reinforcement,0.007470221242885778,9
timescale_density_balance,0.007337879241117321,10
3_swg,0.006956952712877253,11
lifetime_two_edges,0.005985929001923798,12
14_swg,0.005918064829090646,13
13_swa,0.005077441303785996,14
9_swg,0.004807438755038537,15
10_swa,0.00472242687339326,16
0_swa,0.004364062143513127,17
13_swh,0.004180772885119392,18
5_swg,0.004084237461801271,19
0_swg,0.003969828947219261,20
5_swh,0.003954240003504605,21
9_swa,0.0038940016379415045,22
21_swh,0.003885153136785051,23
21_swg,0.0037693011471461083,24
3_swh,0.003690789855072603,25
13_swg,0.003663833050070034,26
14_swh,0.0036509749604568577,27
9_swh,0.0032160268774199564,28
2_swa,0.0031707324067260564,29
degree_balance,0.0025016933788676653,30
lifetime_one_edge,0.0024858872735499383,31
18_swh,0.002432418624117269,32
12_swa,0.002413380493124298,33
21_swa,0.002284876832957819,34
15_swa,0.002221091844518219,35
weight_balance,0.002208314939274237,36
18_swg,0.0021173125015205513,37
20_swa,0.0020300563984585796,38
16_swh,0.0020224286594863155,39
7_swa,0.0019813162632849697,40
11_swa,0.0019527528707856177,41
17_swa,0.0018257503839987142,42
7_swh,0.0018118467969258944,43
8_swh,0.0017737013778258471,44
16_swg,0.0017244312916507697,45
19_swa,0.001705591220227748,46
16_swa,0.0016992603527765488,47
2_swg,0.0016920398923088724,48
4_swa,0.0016723286412070066,49
4_swh,0.0016565787780157357,50
23_swa,0.0016556247362444975,51
15_swg,0.0016133323806935735,52
4_swg,0.0016115305956272772,53
10_swg,0.0016057718744981275,54
10_swh,0.0015745017220083499,55
17_swh,0.0015470717441343875,56
20_swg,0.0015189086410580814,57
20_swh,0.001436351081608552,58
0_swh,0.0014141857292442517,59
6_swh,0.0013222588572745573,60
7_swg,0.001321703079251595,61
6_swg,0.0013162864885540371,62
6_swa,0.0013090666481590703,63
8_swg,0.0012219245855893584,64
17_swg,0.0012151267541866116,65
hcn,0.001171048095373443,66
8_swa,0.001118906980342898,67
19_swh,0.0010087078472674484,68
1_swh,0.0008554100266231137,69
1_swg,0.0008026393349704902,70
24_swa,0.0007512772564554879,71
12_swg,0.0007381908381344018,72
19_swg,0.0007113434550921952,73
11_swh,0.0007020629853613773,74
15_swh,0.0006906531716523541,75
11_swg,0.0006452555501347979,76
1_swa,0.0006059098494641077,77
12_swh,0.0005075095537506062,78
23_swh,0.000376033338899253,79
23_swg,0.00036201649193019157,80
2_swh,0.0003274883780694905,81
24_swg,7.229437809032474e-05,82
24_swh,4.026088110503882e-05,83
pairwise_timescale_density,0.0,84
