feature_name,mean_abs_shap,rank
weight_reinforcement,1.0405921,1
degree_reinforcement,0.49480957,2
pairwise_timescale_density,0.43565822,3
hcn,0.40527606,4
18_swa,0.40177298,5
timescale_density_balance,0.35649854,6
14_swa,0.34460992,7
lifetime_two_edges,0.3379549,8
22_swh,0.3177791,9
17_swa,0.3063593,10
4_swa,0.28920773,11
7_swh,0.28757167,12
12_swa,0.26922667,13
22_swa,0.26310882,14
13_swg,0.26002198,15
9_swg,0.24624224,16
degree_balance,0.24329041,17
10_swg,0.23938279,18
16_swh,0.21490745,19
9_swh,0.21249893,20
13_swh,0.20793404,21
11_swa,0.20784582,22
3_swh,0.20679827,23
13_swa,0.20026566,24
10_swa,0.19431753,25
5_swa,0.19430748,26
18_swh,0.17909344,27
3_swa,0.1781812,28
weight_balance,0.17535701,29
9_swa,0.16905618,30
20_swg,0.14753097,31
14_swh,0.14576131,32
20_swa,0.14488111,33
21_swh,0.14280657,34
2_swa,0.14058742,35
18_swg,0.13863806,36
21_swg,0.13721246,37
19_swa,0.13362874,38
5_swh,0.13341829,39
lifetime_one_edge,0.13171616,40
4_swg,0.12223794,41
6_swa,0.119171664,42
22_swg,0.116522305,43
21_swa,0.11343496,44
15_swa,0.10378979,45
7_swa,0.10052347,46
4_swh,0.09729623,47
14_swg,0.09444038,48
3_swg,0.07698615,49
