feature_name,mean_abs_shap,rank
weight_reinforcement,0.8365737,1
pairwise_timescale_density,0.6397269,2
degree_reinforcement,0.45464095,3
timescale_density_balance,0.4127541,4
lifetime_two_edges,0.36204883,5
18_swa,0.35097864,6
hcn,0.33768153,7
13_swa,0.31520241,8
14_swa,0.30874425,9
22_swh,0.29169956,10
10_swa,0.28156868,11
22_swa,0.27936375,12
9_swa,0.27185643,13
12_swa,0.27123865,14
17_swa,0.2616499,15
13_swg,0.24796519,16
weight_balance,0.22910444,17
13_swh,0.22427575,18
4_swg,0.2156135,19
3_swh,0.21513924,20
9_swg,0.20806377,21
degree_balance,0.20724009,22
9_swh,0.20435457,23
21_swh,0.1866525,24
2_swa,0.18452395,25
10_swg,0.17805524,26
20_swa,0.1709432,27
18_swg,0.1706567,28
4_swa,0.17029434,29
22_swg,0.16948746,30
14_swg,0.16400991,31
3_swg,0.15763015,32
lifetime_one_edge,0.15154484,33
14_swh,0.15030508,34
21_swa,0.14527647,35
11_swa,0.14347623,36
4_swh,0.14146245,37
7_swa,0.13756545,38
21_swg,0.13744451,39
5_swa,0.13297956,40
18_swh,0.13211559,41
19_swa,0.12957463,42
7_swh,0.121382825,43
20_swg,0.11960619,44
3_swa,0.11903909,45
15_swa,0.1181392,46
5_swh,0.11442019,47
6_swa,0.10648514,48
16_swh,0.10367605,49
0_swg,0.09603296,50
6_swh,0.09513057,51
0_swa,0.0925866,52
16_swa,0.091456406,53
17_swg,0.090921335,54
20_swh,0.09015656,55
23_swa,0.08762143,56
8_swa,0.08659233,57
5_swg,0.08361601,58
10_swh,0.082268134,59
7_swg,0.08173509,60
0_swh,0.07592799,61
17_swh,0.074791454,62
6_swg,0.07363622,63
1_swh,0.07026296,64
15_swh,0.06411564,65
1_swg,0.0612213,66
19_swh,0.05616579,67
16_swg,0.05559792,68
8_swh,0.052009623,69
1_swa,0.05062057,70
15_swg,0.050597355,71
19_swg,0.04983054,72
12_swg,0.04879508,73
11_swh,0.04523284,74
12_swh,0.041012544,75
8_swg,0.03974349,76
24_swa,0.03468504,77
2_swh,0.029392669,78
23_swg,0.017689,79
2_swg,0.017251091,80
23_swh,0.016809832,81
11_swg,0.014769931,82
24_swg,0.0008176364,83
24_swh,0.00010411161,84
