feature_name,mean_abs_shap,rank
weight_reinforcement,0.06945677350112575,1
hcn,0.037709854125479586,2
22_swh,0.03133493599933762,3
3_swa,0.030486088343459977,4
3_swg,0.026445010915555792,5
pairwise_timescale_density,0.02589722352323446,6
22_swg,0.025818306631569452,7
14_swa,0.024579504508003277,8
18_swa,0.024517140451723207,9
0_swa,0.02429938226876647,10
timescale_density_balance,0.023587114985490685,11
14_swg,0.02104200965322335,12
22_swa,0.020070635523841193,13
13_swa,0.01997376532665032,14
degree_reinforcement,0.01706155147224506,15
lifetime_two_edges,0.01242600747137,16
lifetime_one_edge,0.010700216974722909,17
weight_balance,0.008603326404955767,18
degree_balance,0.008067221199165477,19
