feature_name,mean_abs_shap,rank
weight_reinforcement,0.9112787,1
degree_reinforcement,0.6860836,2
pairwise_timescale_density,0.6075893,3
22_swa,0.56726,4
13_swa,0.55667573,5
22_swh,0.5249606,6
timescale_density_balance,0.5139361,7
9_swa,0.50189626,8
hcn,0.46372265,9
10_swa,0.44479835,10
14_swa,0.43563282,11
lifetime_two_edges,0.4227203,12
18_swa,0.42076406,13
17_swa,0.35944325,14
12_swa,0.2815771,15
13_swg,0.28130788,16
weight_balance,0.2723081,17
degree_balance,0.27127495,18
lifetime_one_edge,0.20196626,19
