feature_name,mean_abs_shap,rank
22_swa,0.1309958192367783,1
23_swa,0.05402047948159574,2
16_swa,0.0534854242801825,3
24_swa,0.035813167543289594,4
12_swa,0.02471583491673311,5
22_swg,0.020097326693980073,6
19_swa,0.015117423678340106,7
19_swg,0.014193511868929252,8
4_swh,0.014115306954580754,9
22_swh,0.013008244553064296,10
4_swa,0.010999094335462964,11
4_swg,0.009322269767600765,12
2_swa,0.008095031076540377,13
14_swh,0.007850648412750301,14
24_swh,0.0056177934541536845,15
21_swh,0.004925247666384742,16
3_swh,0.004872075859422587,17
7_swa,0.004802835626595628,18
9_swh,0.004468158074493754,19
21_swg,0.0035052245776560475,20
0_swa,0.0033451808151139816,21
15_swa,0.003161709505774291,22
24_swg,0.003142702163368409,23
10_swa,0.002909268909207178,24
7_swg,0.0026391184738709696,25
19_swh,0.0025887069306729155,26
18_swg,0.002587365384510638,27
14_swg,0.002537346021500181,28
16_swh,0.002532360199129333,29
12_swh,0.0022539899217646933,30
10_swg,0.002210402647178845,31
18_swa,0.0020819859777504923,32
14_swa,0.0020149780629789065,33
9_swg,0.0019728151643306807,34
11_swh,0.001869614882281428,35
12_swg,0.0018604892611988851,36
0_swh,0.0017898043235449925,37
3_swg,0.0016689662398712375,38
15_swh,0.0016165001565958377,39
11_swg,0.0015682969531824885,40
5_swh,0.0014669393264928824,41
7_swh,0.0014571961580201692,42
18_swh,0.0012630207362940493,43
0_swg,0.00119996253671538,44
1_swg,0.0010968846694986605,45
17_swh,0.0010685346780501142,46
11_swa,0.0010444630795383417,47
17_swg,0.0009922463057410122,48
8_swa,0.0009912662690938084,49
5_swg,0.0009801117340161624,50
3_swa,0.0009350363847459214,51
1_swh,0.0009054497566330849,52
21_swa,0.0009031868515893993,53
2_swg,0.0008965251979005217,54
15_swg,0.0008740713221726451,55
9_swa,0.0008336398930440716,56
6_swa,0.0008206234620310632,57
1_swa,0.0008150343427236759,58
5_swa,0.0008125584119135938,59
8_swh,0.0007794273808818864,60
13_swh,0.0007667956352848434,61
16_swg,0.0007445593727427014,62
8_swg,0.0007056132853205336,63
13_swa,0.0006865348900453663,64
17_swa,0.0006845031051551678,65
2_swh,0.000643737200894419,66
20_swg,0.0005936657621971057,67
6_swh,0.0005688440541183478,68
10_swh,0.0004898964914353196,69
20_swa,0.000416921513966662,70
20_swh,0.00037658839976160275,71
6_swg,0.0003044311746139629,72
13_swg,0.000296042187170931,73
23_swh,4.691336789639129e-05,74
23_swg,1.764377528670285e-05,75
