feature_name,mean_abs_shap,rank
5_swh,0.8265393182666759,1
degree_reinforcement,0.7889852472617143,2
hcn,0.6562495469446986,3
14_swg,0.42911617629965604,4
12_swg,0.4239281308857302,5
1_swa,0.3731765181556135,6
weight_reinforcement,0.33107198844602753,7
24_swa,0.2810575600235086,8
lifetime_one_edge,0.2567244550966368,9
weight_balance,0.18205894077849397,10
pairwise_timescale_density,0.16137789436183345,11
timescale_density_balance,0.05888484645829515,12
lifetime_two_edges,0.049990860124437105,13
degree_balance,0.04595525903863411,14
