feature_name,mean_abs_shap,rank
degree_reinforcement,1.7216295,1
weight_reinforcement,0.7410643,2
19_swh,0.6422529,3
7_swa,0.63568985,4
degree_balance,0.6340882,5
21_swh,0.60325664,6
1_swg,0.56510377,7
19_swa,0.5455499,8
lifetime_one_edge,0.53018636,9
lifetime_two_edges,0.46473336,10
3_swg,0.4434528,11
5_swa,0.42559466,12
0_swg,0.3961192,13
21_swg,0.3904492,14
15_swa,0.39042187,15
18_swa,0.34790117,16
0_swa,0.32329243,17
5_swh,0.30064407,18
0_swh,0.282085,19
7_swh,0.2585245,20
weight_balance,0.25165027,21
24_swh,0.2455912,22
9_swh,0.2233656,23
24_swa,0.21023418,24
12_swh,0.20826258,25
timescale_density_balance,0.17693996,26
2_swa,0.109775096,27
pairwise_timescale_density,0.0,28
hcn,0.0,29
