feature_name,mean_abs_shap,rank
0_swg,10.277293642041348,1
5_swg,8.500048778168244,2
0_swa,5.824665922782573,3
21_swg,4.487288844934248,4
1_swg,4.4082179967612785,5
0_swh,4.308531430770625,6
5_swh,4.0629565911592005,7
5_swa,3.9885870973010307,8
13_swg,3.345569556946266,9
8_swg,2.809666354674024,10
13_swa,2.6720037464965802,11
21_swh,2.54312329690269,12
8_swh,2.191513355596428,13
1_swh,1.97809185038344,14
3_swa,1.8228324309834043,15
13_swh,1.7914933071313321,16
8_swa,1.6035746867968537,17
20_swg,1.535250534807102,18
1_swa,1.4322431387917314,19
21_swa,1.2379540947991832,20
15_swg,1.225349612202136,21
20_swh,1.1312923091418463,22
3_swg,1.1002683212040225,23
2_swa,1.041072935293818,24
17_swa,1.0268676321729242,25
11_swg,0.9153376773227877,26
7_swa,0.7636136577878201,27
9_swh,0.7188362087122551,28
9_swg,0.7171258355576603,29
22_swg,0.7117338575511181,30
15_swh,0.6029018706335588,31
14_swa,0.5791027061980649,32
11_swh,0.5503715581810722,33
10_swa,0.48969390105943794,34
22_swa,0.4844443477072378,35
4_swa,0.43930274331584485,36
14_swg,0.41064839037347656,37
4_swg,0.3638134567527013,38
2_swg,0.3532319894295687,39
6_swa,0.3379391817356551,40
22_swh,0.3376463500538735,41
24_swg,0.32946212208784525,42
20_swa,0.3009311010880586,43
6_swg,0.28562885718977804,44
24_swa,0.23261494581867978,45
12_swh,0.2093474872850819,46
17_swg,0.20132648427226046,47
16_swh,0.19220456432273186,48
7_swh,0.18624688135719575,49
18_swg,0.181895218688298,50
14_swh,0.17611220165624444,51
2_swh,0.17521041167175103,52
10_swh,0.17005988998158658,53
12_swg,0.16196859632057298,54
23_swh,0.15286745730156417,55
18_swa,0.1413083090791535,56
17_swh,0.14077320389389975,57
23_swa,0.13643989189529754,58
6_swh,0.1329525925089954,59
19_swa,0.08401989050681219,60
24_swh,0.07933746203600592,61
18_swh,0.07711950612959245,62
3_swh,0.070706760786089,63
16_swa,0.06880923271094129,64
16_swg,0.0664912459144349,65
23_swg,0.06045282051225032,66
7_swg,0.05841208139464667,67
10_swg,0.05749264423829819,68
9_swa,0.04637698797883983,69
19_swg,0.03797454493740564,70
4_swh,0.03210121820731774,71
12_swa,0.014299125203956948,72
11_swa,0.011616414464039746,73
15_swa,0.011117775790044805,74
19_swh,0.007889709021396699,75
