feature_name,mean_abs_shap,rank
lifetime_one_edge,0.24780704,1
weight_reinforcement,0.22704974,2
hcn,0.19317545,3
4_swa,0.17813271,4
19_swa,0.17033961,5
degree_reinforcement,0.14996575,6
timescale_density_balance,0.12245589,7
6_swh,0.08862345,8
4_swg,0.0715093,9
22_swg,0.063010596,10
lifetime_two_edges,0.059706468,11
18_swh,0.057625573,12
weight_balance,0.05743384,13
24_swa,0.05130547,14
12_swg,0.05003331,15
6_swg,0.046149246,16
12_swh,0.04492493,17
14_swg,0.042177808,18
12_swa,0.04001392,19
15_swa,0.03929395,20
19_swg,0.038649715,21
6_swa,0.034984753,22
23_swa,0.034442652,23
14_swa,0.033297442,24
23_swh,0.032012217,25
7_swa,0.029376056,26
10_swa,0.024742007,27
degree_balance,0.007931223,28
pairwise_timescale_density,0.0,29
