feature_name,mean_abs_shap,rank
10_swa,0.55113816,1
23_swa,0.4390537,2
10_swg,0.3692421,3
pairwise_timescale_density,0.2340795,4
12_swa,0.23336038,5
hcn,0.22316316,6
lifetime_two_edges,0.19863212,7
18_swh,0.1897215,8
degree_reinforcement,0.15232663,9
5_swh,0.1447784,10
13_swh,0.1290628,11
24_swh,0.1286712,12
9_swh,0.12659802,13
degree_balance,0.11764285,14
22_swh,0.11078689,15
24_swg,0.1104652,16
3_swh,0.11014486,17
21_swh,0.10859431,18
21_swa,0.108097196,19
timescale_density_balance,0.107821226,20
weight_reinforcement,0.10764068,21
lifetime_one_edge,0.087380975,22
24_swa,0.08374079,23
16_swh,0.07960497,24
2_swg,0.064131394,25
21_swg,0.05710189,26
17_swg,0.04946279,27
8_swa,0.03890578,28
weight_balance,0.032274928,29
