feature_name,mean_abs_shap,rank
4_swg,0.008495625200888831,1
weight_balance,0.006862742029367907,2
timescale_density_balance,0.005729566792990428,3
13_swa,0.005358528127378621,4
lifetime_two_edges,0.00441613018353512,5
13_swg,0.004361794131032029,6
15_swg,0.003900476702967933,7
12_swg,0.003820078597987573,8
degree_balance,0.003080892978104372,9
15_swh,0.002979976700861886,10
3_swg,0.0022518769362131438,11
3_swh,0.0018706683344458565,12
21_swa,0.0016137848510914324,13
degree_reinforcement,0.0015181303914843427,14
21_swg,0.0014393541826389676,15
weight_reinforcement,0.0004849372586494135,16
lifetime_one_edge,0.000294352781903637,17
hcn,0.0002691484161821184,18
pairwise_timescale_density,0.0,19
