feature_name,mean_abs_shap,rank
12_swa,0.05817547788070318,1
10_swg,0.05216587815873487,2
10_swa,0.035840940715961236,3
pairwise_timescale_density,0.026932714553842003,4
23_swa,0.02424957183305659,5
lifetime_two_edges,0.021277422995667893,6
10_swh,0.013337339310917977,7
hcn,0.010788175501656132,8
degree_reinforcement,0.009677547958920984,9
18_swh,0.007203848507729491,10
weight_reinforcement,0.006977064664562563,11
23_swg,0.006358561783072136,12
timescale_density_balance,0.006313567677811783,13
6_swa,0.006220290490174409,14
23_swh,0.0058144707574657225,15
4_swa,0.005686541506216761,16
24_swg,0.005656889271184679,17
19_swg,0.005607137208427908,18
4_swg,0.005377638581734245,19
degree_balance,0.005311853095995166,20
24_swa,0.005072275393441407,21
0_swa,0.004953650992498499,22
12_swg,0.004864040862887824,23
22_swh,0.004756981640189528,24
21_swh,0.004749559683768764,25
7_swa,0.004596820912145211,26
21_swg,0.004344681470071018,27
22_swg,0.003977807915600646,28
0_swh,0.0037738134249139356,29
11_swg,0.0036925364888781794,30
2_swh,0.003231790073718616,31
14_swg,0.00310109512424186,32
24_swh,0.0028591463260169794,33
3_swa,0.002822212953243585,34
9_swa,0.002706853571565052,35
2_swa,0.002296489368375861,36
weight_balance,0.002267863663577326,37
11_swh,0.0022370034946527853,38
6_swh,0.0020514665231444996,39
18_swg,0.0020049611199729487,40
3_swh,0.001999846785834039,41
13_swh,0.0019919136447900014,42
lifetime_one_edge,0.001926930560140082,43
11_swa,0.0019088858252379363,44
5_swa,0.0018740176153153943,45
4_swh,0.0018060471073856458,46
7_swh,0.0016950252300974925,47
5_swh,0.0013226302208806692,48
13_swa,0.0010600993878144228,49
