0	0	0	0	0	0	0	0	0	0	0
23833	0	0	0	0	0	0	0	0	0	0
0	15160	2461294	0	0	0	0	0	0	0	0
0	8673	0	0	0	0	0	0	0	0	0
0	0	15160	6455	3160784	0	0	0	0	0	0
0	0	0	2218	0	0	0	0	0	0	0
0	0	0	0	12891	0	12651753	0	0	0	0
0	0	0	0	8724	1745	0	1236145	0	0	0
0	0	0	0	0	0	12891	7581	13077737	0	0
0	0	0	0	0	0	0	0	10944	29110958	0
0	0	0	0	0	0	0	0	0	0	0
