feature_name,mean_abs_shap,rank
degree_reinforcement,0.10808369233927537,1
degree_balance,0.042733840052924014,2
pairwise_timescale_density,0.040802155482067025,3
9_swa,0.030732997615311966,4
3_swa,0.03014527572389064,5
weight_reinforcement,0.02997201538666078,6
3_swh,0.029654558652733067,7
10_swa,0.024969489290634302,8
21_swg,0.02206109813291304,9
5_swa,0.02093280524254661,10
hcn,0.019062542328680303,11
18_swa,0.0184441993850105,12
lifetime_one_edge,0.016463376910975623,13
7_swa,0.016205395936254707,14
20_swa,0.016120745777041867,15
21_swh,0.013791598420409416,16
lifetime_two_edges,0.013030182387064914,17
timescale_density_balance,0.010764131366139693,18
weight_balance,0.007285965609991382,19
