feature_name,mean_abs_shap,rank
degree_reinforcement,2.0654438,1
21_swh,1.184466,2
degree_balance,0.9137903,3
hcn,0.8626542,4
3_swh,0.83751684,5
lifetime_one_edge,0.6661829,6
12_swh,0.53127366,7
7_swa,0.5232123,8
weight_reinforcement,0.5224246,9
19_swg,0.49253908,10
pairwise_timescale_density,0.49063745,11
lifetime_two_edges,0.4889201,12
18_swa,0.48839203,13
9_swa,0.48758706,14
19_swa,0.4275044,15
19_swh,0.38345796,16
timescale_density_balance,0.340772,17
10_swa,0.31339204,18
weight_balance,0.31087264,19
