feature_name,mean_abs_shap,rank
degree_reinforcement,1.7723857,1
degree_balance,0.65280753,2
hcn,0.63226295,3
weight_reinforcement,0.5758613,4
21_swh,0.55843484,5
3_swh,0.5172353,6
pairwise_timescale_density,0.49396017,7
7_swa,0.47168025,8
lifetime_one_edge,0.44211408,9
19_swh,0.38317746,10
3_swa,0.3776453,11
19_swg,0.36299542,12
lifetime_two_edges,0.36177966,13
18_swa,0.360888,14
15_swa,0.3498596,15
0_swa,0.3273991,16
0_swg,0.3173686,17
21_swg,0.31234664,18
10_swa,0.31026113,19
5_swa,0.30958343,20
weight_balance,0.28956673,21
1_swg,0.25567383,22
9_swa,0.24950662,23
19_swa,0.24544303,24
12_swh,0.23853295,25
22_swa,0.2256986,26
21_swa,0.19736074,27
timescale_density_balance,0.17898858,28
4_swg,0.15201941,29
